,Airbnb,Ask,Cisco,Craigslist,Ebates,eBay,Googleplex,Hearsay,LinkedIn,Lyft,Pinterest,Quora,Salesforce,SurveyMonkey,Twitter,Uber,Wikimedia,Workday,Yahoo,Yelp,YouTube,Zendesk,Zoosk,Facebook
0,2.2761831953699314,7.095956834499465,36.90944105036845,1.0103999089371791,1.1107627958621817,43.92262499022771,31.757612157294126,2.070897257762055,32.09983547495968,2.0719699286585236,2.0374309377368984,33.77111051227939,1.0732909900621306,19.151904738417738,2.022601893467784,2.1191797127254652,1.0726795574640227,27.512887776126963,33.919506841062834,1.2746286384123462,12.252847864134546,1.616944394420475,1.561410422692176,26.244290866930697
1,1.0664055600851055,6.4308513270006715,35.09072233704772,1.0633641048254179,0.7941130769847731,42.06302670683537,29.883581979735933,0.3100638917208395,30.230737995987226,0.3062610716812681,0.6775175831999773,31.890367257135136,0.8169847784811373,17.296560534305428,1.513849864205999,1.601477699620152,0.9771816432295932,26.252725759482743,32.06699943312833,0.7228277115654546,10.71900584755568,1.1615638838980387,1.117405480482074,24.3637020101474
2,1.9595762702085284,7.802266514403958,37.06299975488472,0.9302886256718277,1.4065156322780519,43.99537219238069,31.788281004568248,2.062744122103066,32.14747506382678,2.066045377275775,1.8577566929460982,33.77061199571688,1.2564380890378648,18.95987866295646,1.4849282682816927,1.5598424577461427,1.0164071375787358,28.069057417516845,34.01057813076907,1.2711196924532946,11.765421527541356,1.2202123628899755,1.1928963831764183,26.247054114932343
3,1.1577514582050832,8.493287648314691,36.214982051792305,1.6075005208816096,2.1294204957183274,42.99676247665954,30.732296358995967,1.874720227719375,31.119298275446166,1.8807059564653812,1.4402153731065457,32.66114468403803,1.9384575865688862,17.59638182534958,0.5542784576374364,0.4629907836725742,1.6181650902196578,28.143432030606906,33.05425508476434,1.6734593744955615,10.108375757544145,0.9968139078712449,1.063309980751526,25.155060964657537
4,5.569064709061826,12.780740472337534,39.666777072970234,5.661050031510431,6.255192608616528,46.12321768441249,33.79133812433533,6.279060307155528,34.23843078594883,6.2849634776018535,5.85036448475799,35.57936655793289,6.059810118639546,19.96770356278805,4.939165134898059,4.866496636141162,5.716205512310789,32.523418720690344,36.31422035138058,5.882058890296035,11.255354112310755,5.278323648562359,5.329572143424094,28.177927761867142
5,1.3157658942380663,8.610960882516007,35.248314644273286,2.4205638362194484,2.7811905336774045,41.9618320606461,29.678978356202123,2.0776669605369844,30.076997245010748,2.082956023627348,1.7074637031378648,31.586269146588503,2.6280348546089236,16.44728721899034,1.3434300636762413,1.2538081260129623,2.3935394695148124,27.702541630003054,32.04106529372887,2.3284432312776144,8.96401774436582,1.758884892370592,1.8213318460861527,24.09088466409656
6,2.5860781967848423,9.11083840646055,37.84499847683548,2.0734405159532434,2.640488223073167,44.66602983897821,32.41077160785511,3.0188182868665625,32.79299960729124,3.0236861329886784,2.6763144012688835,34.34726842393924,2.46170271948738,19.278852893056623,1.8934745605775998,1.8950646160835358,2.147565046442928,29.285570363447057,34.713112025732386,2.3705945321801543,11.604822887748654,1.9645297469800733,1.9844413189680454,26.838149251617413
7,3.5682165973910336,10.99420801321664,37.39588427963419,4.043333438721796,4.607650998645639,43.921482929084064,31.597730132158304,4.348052544061175,32.031315918955315,4.35405784373481,3.911939100769527,33.421941867704696,4.411046077372342,17.931268989153633,3.0649845484518936,2.9695560864081516,4.072716502321838,30.325990091573438,34.078056577611946,4.166863697108798,9.556520493293062,3.496415619332226,3.5601040876877508,25.986780064751677
8,0.851025360462777,8.240692959827989,35.37202532940959,1.9345828665403302,2.2943691048293435,42.13829293193993,29.871010182021674,1.6379764888841677,30.25948659706392,1.6435612840482527,1.24397243835122,31.798004833329973,2.1395358627559298,16.747560066419236,0.8851941648005336,0.8072823874337399,1.9058741396578827,27.541572875175007,32.19971231225663,1.8400336752150421,9.402169643225111,1.2765852184282784,1.3375599017278026,24.292582093106645
9,0.7739054631881821,6.691560341918049,35.08597082554098,1.06879962499938,0.9650748182199348,42.02712518938455,29.83179518885373,0.08568136345360174,30.185407999536743,0.08924905223762421,0.3940560867538617,31.82686615540163,0.9282718080431108,17.15942896058266,1.280050312750863,1.3592468528482602,0.9846393251966549,26.41524350866593,32.03825695217126,0.7381053221240711,10.474780354364114,0.9889409890587656,0.9582928312303863,24.301139391998728
10,2.376155921107169,8.24147698059074,33.451872851216514,3.6349805981994123,3.7412015790459914,40.14856997816918,27.86551613502087,2.7375848332532566,28.263443102435303,2.739652485444484,2.6221089318711557,29.775845557857018,3.664206251738908,14.705375566238237,2.8491249959375207,2.800231191687579,3.5739377717692893,26.375150171508604,30.23090562518008,3.3982366063852614,7.688203430806048,3.09384267246032,3.1333359980005326,22.278315074500888
11,2.484776547016832,8.539584902723053,37.72072410687766,1.666416438357477,2.1743643438227265,44.60958783559689,32.380983875583446,2.7460174882848367,32.7499600200635,2.7500272214227275,2.474838510163333,34.34389129106954,2.0179592717480204,19.409387058962047,1.8677118853565287,1.9066367300980163,1.7499999978361194,28.83886197119517,34.63679890017439,1.9980601148437953,11.95485225920766,1.7719067169333644,1.7685338042189895,26.825193827248917
12,4.876752774525615,12.075520355223418,39.177700778124475,4.956099620139692,5.550262296712219,45.693740089402176,33.36737883209235,5.579103867317216,33.80452139374853,5.584988912910189,5.151881912641863,35.18052924546505,5.354697561577805,19.63750821409782,4.239495817697968,4.168546184196975,5.0109028303954934,31.84580895078321,35.85728270378363,5.1763582090035385,11.068756521624223,4.573937755920838,4.62481743266039,27.755363836873087
13,3.0004494320389723,9.166811992489965,33.58033894216862,4.26203864285468,4.460103429353417,40.16269639975941,27.852789960578786,3.504797279120771,28.271403784997805,3.507791191222912,3.311193905662057,29.717892994390294,4.356578398926808,14.44360121340918,3.3208049328424067,3.248542097267827,4.21256040789041,27.022295748688517,30.288798664907876,4.071602751245002,6.990752558120465,3.6548740053557647,3.7055810518334407,22.249226943948234
14,1.2754885987454432,8.609164693575202,36.30060842745511,1.697916321771819,2.230087335728977,43.07284061307985,30.805032720938176,1.993605145621996,31.193960635987644,1.9995881741826373,1.5592962892518105,32.729809698554526,2.0375314875797264,17.6436155669223,0.6691104973702923,0.5805127269614655,1.7124621576383845,28.26031812209665,33.1335580718085,1.777398713172356,10.108628699088536,1.101820922948543,1.1673387103179649,25.22565148019967
15,1.9777513616230389,7.664455055941139,37.01631223024029,0.8727160143959204,1.3054170663111104,43.96313133832603,31.763099605958406,2.021763991894489,32.119283374257726,2.0247038139434137,1.846543016124351,33.75110735664523,1.1676236006533764,18.974240619579785,1.5482842655682452,1.629505311660204,0.9588781378525962,27.95478437546729,33.97476231843807,1.2139358718807933,11.835512722241916,1.2442295574290887,1.209475394323914,26.226537847107604
16,4.601855062415962,11.874624052125316,38.7835849313823,4.766711692004289,5.359594172195636,45.29396686394071,32.96729129004724,5.325579192871846,33.404925603767076,5.331525249680838,4.893692241556807,34.77979215257466,5.162242800220621,19.239040410470356,3.987012479923567,3.9101887311169814,4.816568752667705,31.542190231917544,35.45938192397337,4.968125544145927,10.69182643715934,4.3454364329010975,4.399561007981492,27.355181970762267
17,2.1356875840284424,9.50703275998671,36.79534435662295,2.5347171059895257,3.09500463387401,43.482085230378715,31.18887026801885,2.8837410833472403,31.59413353852798,2.889746898571121,2.4473806700085277,33.07839914320537,2.8986807966989145,17.827384352543444,1.5669348854026055,1.4772895119869411,2.5616742794768186,29.08018952437104,33.57323997612298,2.654261010486821,9.950246891531739,1.9857621106473633,2.0486992088334457,25.59390188855248
18,1.6815788342560678,9.069102669547323,36.45432181967341,2.1629352310079417,2.7021232195809666,43.17647345442333,30.893269520949442,2.435282992482574,31.291654986812333,2.441295333621011,1.9984322768882088,32.798049161711475,2.508857652344477,17.61816197513373,1.1347932345031118,1.0396230374928919,2.180860315780348,28.631215635298375,33.25442086920584,2.250417568574853,9.903482306687495,1.5748753324122748,1.6404051111412827,25.30436311511528
